mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-24-3p,NM_001197026,PLEKHA8,181,202,1.0,-22.6,1,1.040265e-08,0.235,-0.00490662857143,0.15639093375,-5.58516405585,17,21,12,5UTR,,1,0
hsa-miR-24-3p,XM_017012506,HERPUD2,637,659,1.0,-23.5,0,1.045427e-05,0.441,0.0,0.0,-11.2108703371,17,22,7,5UTR,,0,0
hsa-miR-24-3p,NM_033508,GCK,218,236,1.0,-24.2,1,7.867281e-05,0.471,-0.118143655385,-0.03880579575,-4.65016475488,16,18,11,5UTR,,0,0
hsa-miR-24-3p,XM_006715786,CCM2,155,182,1.0,-21.1,1,5.701659e-05,0.544,0.0,0.0,-7.25589684595,18,27,8,5UTR,,0,0
hsa-miR-24-3p,XM_005273337,KMO,219,244,1.0,-21.0,1,0.0008794704,0.647,0.0,0.0,-4.90607308676,14,25,10,5UTR,,0,0
hsa-miR-24-3p,NM_130398,EXO1,507,538,1.0,-24.4,0,0.0005299235,0.544,0.0977876,-0.25685026875,-5.33701137223,14,18,9,5UTR,,0,0
hsa-miR-24-3p,NM_001206729,AKT3,29,51,1.0,-18.2,1,0.001018437,0.544,2.84144369231,3.12110629125,-5.76291300428,13,15,13,5UTR,,0,0
hsa-miR-24-3p,XM_017001705,ZNF692,247,287,1.0,-24.1,0,0.0002203351,0.412,0.0,0.0,-5.33701137223,18,40,13,5UTR,,0,0
hsa-miR-24-3p,NM_001282682,SH3YL1,251,269,1.0,-22.8,0,5.377519e-06,0.382,0.378333971429,0.0293623625,-12.3030906531,16,18,9,5UTR,,0,0
hsa-miR-24-3p,NM_003310,EIPR1,89,104,1.0,-22.6,1,0.0001032057,0.5,0.274772375,-0.0542125375,-7.20496921333,12,15,8,5UTR,,0,0
hsa-miR-24-3p,NM_020738,KIDINS220,137,160,1.0,-24.4,1,0.0001074018,0.441,0.128590161538,0.33556424875,-8.01982731605,18,23,8,5UTR,,0,0
hsa-miR-24-3p,NM_003183,ADAM17,1,18,1.0,-22.3,1,1.777789e-07,0.362,0.0,0.0,-5.962462745,13,15,13,5UTR,MIRT705927,0,0
hsa-miR-24-3p,XM_005246159,GRHL1,288,321,1.0,-24.0,1,1.191616e-05,0.456,0.0,0.0,-5.77128086594,15,20,8,5UTR,,0,0
hsa-miR-24-3p,NM_134421,HPCAL1,469,489,1.0,-20.5,0,0.01395769,0.382,-0.615825777778,-0.224605407875,-7.79489591025,15,20,9,5UTR,,0,0
hsa-miR-24-3p,NM_148903,GREB1,82,106,1.0,-24.4,0,1.333935e-05,0.397,-0.668672918182,0.2101369625,-5.69428359855,15,18,11,5UTR,MIRT674549,0,0
hsa-miR-24-3p,NM_001199103,NT5C1B-RDH14,25,38,1.0,-18.2,1,0.004861691,0.582,0.74686225,0.329650400066,-8.75027383534,11,13,8,5UTR,,0,0
hsa-miR-24-3p,NM_001199104,NT5C1B-RDH14,25,38,1.0,-18.2,1,0.004861691,0.582,0.74686225,0.329650400066,-8.75027383534,11,13,8,5UTR,,0,0
hsa-miR-24-3p,NM_033253,NT5C1B,25,38,1.0,-18.2,1,0.004861691,0.582,0.912920875,0.160043758599,-8.75027383534,11,13,8,5UTR,,0,0
hsa-miR-24-3p,NM_001291328,FAM228B,61,83,1.0,-24.1,1,0.000552069,0.309,0.04215586,1.17408308625,-8.42925875962,15,22,10,5UTR,,0,0
hsa-miR-24-3p,NM_001256308,DTNB,88,108,1.0,-23.5,1,0.002365942,0.588,1.35600198,0.9506431725,-7.14012814695,16,20,10,5UTR,,0,0
hsa-miR-24-3p,NM_001191033,GAREM2,1685,1707,1.0,-22.9,1,4.955461e-07,0.338,-0.0934294727273,-0.11300045875,-9.43034828598,15,22,11,5UTR,,0,0
hsa-miR-24-3p,NM_016085,ATRAID,50,67,1.0,-20.6,1,4.334148e-06,0.309,0.304609842857,0.380459856875,-7.3813515766,13,17,7,5UTR,,0,0
hsa-miR-24-3p,NM_001302504,NLRC4,71,115,1.0,-23.3,0,0.009444961,0.441,1.4382435,1.0971633625,-7.57092985192,13,15,13,5UTR,,0,0
hsa-miR-24-3p,NM_021209,NLRC4,101,115,1.0,-22.9,0,0.009444961,0.441,1.420053875,1.15355507713,-7.57092985192,13,14,13,5UTR,,0,0
hsa-miR-24-3p,XM_006712083,SLC8A1,71,87,1.0,-21.2,1,0.000478745,0.5,0.0,0.0,-8.30380402897,14,16,12,5UTR,,0,0
hsa-miR-24-3p,NM_001112802,SLC8A1,54,70,1.0,-21.2,1,2.197371e-05,0.5,1.50787422222,1.6155955875,-8.30380402897,14,16,12,5UTR,,0,0
hsa-miR-24-3p,NM_001319036,COX7A2L,118,142,1.0,-20.9,1,0.0006884198,0.441,1.1748581625,0.51030145375,-12.417709117,13,19,8,5UTR,,0,0
hsa-miR-24-3p,XM_017004982,CAMKMT,697,726,1.0,-25.0,0,0.00122968,0.515,0.0,0.0,-7.91236201217,20,29,14,5UTR,,0,0
hsa-miR-24-3p,NM_001201965,ASB3,205,225,1.0,-23.0,0,2.767864e-05,0.515,0.808561315385,0.49655101625,-10.8697104316,17,20,8,5UTR,,0,0
hsa-miR-24-3p,NM_001321859,RTN4,102,139,1.0,-29.1,1,0.001113206,0.515,0.532720581818,3.07559909,-4.8497144956,19,24,9,5UTR,,0,0
hsa-miR-24-3p,NM_001321860,RTN4,162,209,1.0,-29.1,1,0.001016745,0.529,3.30607809091,2.19237394,-4.8497144956,19,24,9,5UTR,,0,0
hsa-miR-24-3p,NM_001321863,RTN4,62,109,1.0,-29.1,1,0.001143157,0.529,3.33291727273,3.64760343,-4.8497144956,19,24,9,5UTR,,0,0
hsa-miR-24-3p,XM_017004724,PAPOLG,244,270,1.0,-21.2,0,2.33048e-06,0.544,0.0,0.0,-7.38221974227,15,18,13,5UTR,,0,0
hsa-miR-24-3p,NM_001142616,EHBP1,56,72,1.0,-19.8,1,1.194446e-06,0.279,0.908556686667,1.50566105625,-5.19004979968,13,16,7,5UTR,,0,0
hsa-miR-24-3p,XM_006717376,ZMYND11,146,176,1.0,-21.4,1,0.0001506027,0.456,0.0,0.0,-7.14012814695,19,30,9,5UTR,,0,0
hsa-miR-24-3p,NM_178150,FBH1,70,88,1.0,-23.2,1,6.839577e-05,0.147,0.079083575,-0.22921925,-5.92549935993,12,14,12,5UTR,,0,0
hsa-miR-24-3p,NM_001145547,RBM17,134,154,1.0,-21.1,0,2.59718e-05,0.426,0.0599729,-0.69594090625,-9.04737126373,17,20,11,5UTR,,0,0
hsa-miR-24-3p,NM_012311,KIN,42,59,1.0,-21.6,1,0.0009177491,0.338,0.132858116667,0.167177865,-6.74883993787,15,17,11,5UTR,,0,0
hsa-miR-24-3p,NM_001037537,PHYH,233,282,1.0,-22.8,0,1.704264e-05,0.441,0.0411308909091,0.380716355,-6.85795948057,14,18,11,5UTR,,0,0
hsa-miR-24-3p,NM_018027,FRMD4A,53,77,1.0,-23.3,0,5.834977e-06,0.485,6.95384444444,6.34670935,-9.02511026157,13,15,13,5UTR,,0,0
hsa-miR-24-3p,NM_001010908,C1QL3,874,889,1.0,-19.1,1,2.279963e-05,0.324,5.40780322222,5.80091325,-12.0871082598,13,15,11,5UTR,,0,0
hsa-miR-24-3p,NM_001010908,C1QL3,397,417,1.0,-19.4,1,0.002042103,0.515,4.08744777778,2.581877295,-9.41655227837,14,20,11,5UTR,,0,0
hsa-miR-24-3p,NM_173496,MPP7,106,124,1.0,-20.1,0,0.00265511,0.574,-0.159139241667,0.26103354,-6.82534711232,14,18,12,5UTR,,0,0
hsa-miR-24-3p,XM_011519337,MPP7,108,126,1.0,-20.1,0,0.02943865,0.588,0.0,0.0,-6.82534711232,14,18,12,5UTR,,0,0
hsa-miR-24-3p,NM_001128128,ZEB1,323,372,1.0,-23.0,0,0.000655079,0.574,1.77026525,1.41702327875,-9.50465148994,17,24,8,5UTR,,0,0
hsa-miR-24-3p,NM_133376,ITGB1,97,129,1.0,-21.6,1,7.701156e-06,0.412,6.13074666667,2.9851761825,-9.03925358922,14,18,9,5UTR,,0,0
hsa-miR-24-3p,NM_183013,CREM,14,44,1.0,-21.3,0,1.354917e-10,0.397,0.883061977778,0.9519628,-8.43860940051,15,17,15,5UTR,,0,0
hsa-miR-24-3p,NM_001881,CREM,14,44,1.0,-21.3,0,1.354917e-10,0.397,0.883061977778,0.9519628,-8.43860940051,15,17,15,5UTR,,0,0
hsa-miR-24-3p,NM_001267607,ZNF248,302,322,1.0,-22.2,1,0.0008392829,0.456,0.50655925,0.1140670775,-4.8497144956,15,20,8,5UTR,,0,0
hsa-miR-24-3p,XM_017016451,ZNF248,302,322,1.0,-22.2,1,0.0008392829,0.456,0.0,0.0,-4.8497144956,15,20,8,5UTR,,0,0
hsa-miR-24-3p,NM_001267605,ZNF248,302,322,1.0,-22.2,1,0.0008392829,0.456,0.6263490625,0.2991578225,-4.8497144956,15,20,8,5UTR,,0,0
hsa-miR-24-3p,NM_021045,ZNF248,302,322,1.0,-22.2,1,0.0008392829,0.456,0.6263490625,0.2991578225,-4.8497144956,15,20,8,5UTR,,0,0
hsa-miR-24-3p,NM_001267606,ZNF248,302,322,1.0,-22.2,1,0.0008392829,0.456,0.6263490625,0.2991578225,-4.8497144956,15,20,8,5UTR,,0,0
hsa-miR-24-3p,NM_005972,NPY4R,241,258,1.0,-20.5,0,2.117239e-06,0.5,0.3061492,-0.014535982,-8.93977691408,14,17,5,5UTR,,0,0
hsa-miR-24-3p,NM_199451,ZNF365,14,30,1.0,-19.9,0,0.0001082121,0.322,-0.250918,-0.239947641964,-7.23613681449,13,16,7,5UTR,,0,0
hsa-miR-24-3p,NM_199450,ZNF365,14,30,1.0,-19.9,0,0.0001082121,0.322,-0.250918,-0.239947641964,-7.23613681449,13,16,7,5UTR,,0,0
hsa-miR-24-3p,NM_001322254,JMJD1C,225,276,1.0,-25.7,1,0.0001792871,0.5,4.98051545455,5.2795430375,-7.2843777558,17,22,11,5UTR,,0,0
hsa-miR-24-3p,NM_001282948,JMJD1C,225,276,1.0,-25.7,1,0.0001792871,0.5,4.98051545455,5.2795430375,-7.2843777558,17,22,11,5UTR,,0,0
hsa-miR-24-3p,NM_178011,LRRTM3,71,116,1.0,-21.6,1,1.595005e-05,0.412,1.83564043333,2.30858299,-5.92549935993,16,19,12,5UTR,,0,0
hsa-miR-24-3p,NM_033500,HK1,418,435,1.0,-21.5,0,0.00078577,0.588,0.367792935556,1.82882490525,-7.27063564855,14,17,9,5UTR,,0,0
hsa-miR-24-3p,NM_001134434,SPOCK2,76,101,1.0,-21.1,0,2.161206e-05,0.412,1.1979006875,0.71210356375,-8.29435979167,13,17,9,5UTR,,0,0
hsa-miR-24-3p,NM_001270680,MCU,29,46,1.0,-21.9,0,7.459477e-06,0.397,-0.020448845,0.441270747352,-7.07355045884,15,17,9,5UTR,,0,0
hsa-miR-24-3p,NM_001114133,SYNPO2L,3,33,1.0,-21.4,1,3.957412e-05,0.419,0.0,0.0,-4.17062352651,16,30,10,5UTR,,0,0
hsa-miR-24-3p,NM_032883,TOX2,162,179,1.0,-20.6,0,5.141401e-05,0.544,0.36177192,0.9097165025,-9.44248551991,15,17,10,5UTR,,0,0
hsa-miR-24-3p,NM_145652,WFDC5,59,79,1.0,-21.0,1,2.724994e-06,0.382,-0.06919342125,-0.00458495725,-13.6971789704,13,20,8,5UTR,,0,0
hsa-miR-24-3p,NM_178455,SPINT4,12,35,1.0,-20.6,0,0.001272823,0.5,0.319382857143,0.2644236925,-12.3311403643,17,23,10,5UTR,,0,0
hsa-miR-24-3p,NM_199144,UBE2V1,12,35,1.0,-21.7,0,0.001746074,0.516,3.06282192,2.035404105,-6.85795948057,18,23,7,5UTR,,0,0
hsa-miR-24-3p,NM_199144,UBE2V1,158,176,1.0,-19.5,1,0.01559204,0.603,1.43296425,1.8906319625,-6.09222096393,14,18,7,5UTR,,0,0
hsa-miR-24-3p,NM_001257394,UBE2V1,12,35,1.0,-21.7,0,0.001746074,0.516,3.06282192,2.035404105,-6.85795948057,18,23,7,5UTR,,0,0
hsa-miR-24-3p,NM_001257394,UBE2V1,158,176,1.0,-19.5,1,0.01559204,0.603,1.43296425,1.8906319625,-6.09222096393,14,18,7,5UTR,,0,0
hsa-miR-24-3p,NM_021988,UBE2V1,12,35,1.0,-21.7,0,0.001746074,0.516,3.06282192,2.035404105,-6.85795948057,18,23,7,5UTR,,0,0
hsa-miR-24-3p,NM_021988,UBE2V1,158,176,1.0,-19.5,1,0.01559204,0.603,1.43296425,1.8906319625,-6.09222096393,14,18,7,5UTR,,0,0
hsa-miR-24-3p,XM_011528534,ZNF831,275,293,1.0,-23.8,1,7.944612e-05,0.412,0.0,0.0,-6.24613133204,17,18,17,5UTR,,0,0
hsa-miR-24-3p,XM_005260202,GMEB2,196,217,1.0,-26.4,1,0.02146158,0.382,0.0,0.0,-8.91699543934,18,21,14,5UTR,,0,0
hsa-miR-24-3p,NM_198723,TCEA2,269,289,1.0,-20.7,1,1.817265e-05,0.368,-0.196078671429,-0.65166439875,-9.28555506221,17,20,14,5UTR,,0,0
hsa-miR-24-3p,XM_017028517,GATD3B,88,108,1.0,-23.9,1,0.0001050716,0.353,0.0,0.0,-6.28309471711,16,20,8,5UTR,,0,0
hsa-miR-24-3p,NM_020152,MAP3K7CL,431,447,1.0,-22.0,0,0.0009957802,0.544,0.13964519,0.00676568,-7.3713801112,14,16,10,5UTR,,0,0
hsa-miR-24-3p,NM_181620,KRTAP22-1,1,19,1.0,-18.3,1,0.257202,0.604,0.0,0.0,-6.85114839307,13,18,9,5UTR,,0,0
hsa-miR-24-3p,NM_203417,RCAN1,287,310,1.0,-19.3,1,0.0002596204,0.544,1.039634,0.747205495,-4.52877439761,16,23,9,5UTR,,0,0
hsa-miR-24-3p,NM_001285393,RCAN1,229,252,1.0,-19.3,1,0.0002596204,0.544,-0.122581988889,0.63121805125,-4.52877439761,16,23,9,5UTR,,0,0
hsa-miR-24-3p,NM_012130,CLDN14,63,80,1.0,-23.7,0,3.362904e-06,0.324,-0.1072165,0.50718718125,-11.2591653218,15,17,9,5UTR,,0,0
hsa-miR-24-3p,NM_002243,KCNJ15,140,169,1.0,-26.8,1,4.840432e-05,0.529,1.03111014375,0.5081849025,-4.95700071937,15,18,11,5UTR,,0,0
hsa-miR-24-3p,NM_170736,KCNJ15,292,321,1.0,-26.8,1,4.840677e-05,0.529,1.03111014375,0.5081849025,-4.95700071937,15,18,11,5UTR,,0,0
hsa-miR-24-3p,NM_033171,B3GALT5,208,237,1.0,-25.1,1,4.24844e-05,0.441,0.113601904762,0.0471023875,-3.9375744462,18,23,13,5UTR,,1,1
hsa-miR-24-3p,NM_033172,B3GALT5,208,237,1.0,-25.1,1,4.24844e-05,0.441,0.113601904762,0.0471023875,-3.9375744462,18,23,13,5UTR,,1,1
hsa-miR-24-3p,NM_006057,B3GALT5,208,237,1.0,-25.1,1,0.0003564768,0.441,0.113601904762,0.0471023875,-3.9375744462,18,23,13,5UTR,,1,1
hsa-miR-24-3p,NM_006198,PCP4,51,65,1.0,-20.0,1,6.995972e-07,0.441,0.3266488,1.47252545125,-8.10862678751,12,14,10,5UTR,,0,0
hsa-miR-24-3p,NM_001144925,MX1,327,369,1.0,-26.7,1,0.0005341851,0.529,-0.108649818182,0.0927765375,-8.57350836846,15,18,11,5UTR,,0,0
hsa-miR-24-3p,XM_017028479,C21orf33,93,113,1.0,-23.9,1,0.0001050716,0.353,0.0,0.0,-6.28309471711,16,20,8,5UTR,,0,0
hsa-miR-24-3p,NM_175867,DNMT3L,295,314,1.0,-19.9,0,1.559093e-06,0.368,1.07676875,0.757304995,-10.4021318919,14,19,7,5UTR,,0,0
hsa-miR-24-3p,NM_152398,OCIAD2,95,132,1.0,-23.9,0,1.233279e-06,0.279,0.273516736364,0.76736084375,-6.85795948057,14,17,11,5UTR,,1,0
hsa-miR-24-3p,NM_001014446,OCIAD2,95,132,1.0,-23.9,0,1.233279e-06,0.279,0.273516736364,0.76736084375,-6.85795948057,14,17,11,5UTR,,1,0
hsa-miR-24-3p,NM_001286773,OCIAD2,95,132,1.0,-23.9,0,2.348506e-07,0.279,0.273516736364,0.76736084375,-6.85795948057,14,17,11,5UTR,,1,0
hsa-miR-24-3p,NM_206919,ARL9,317,333,1.0,-18.8,1,2.665577e-05,0.456,4.45794025,1.89813848875,-11.2074090907,14,16,10,5UTR,,0,0
hsa-miR-24-3p,NM_001303269,POLR2B,272,295,1.0,-23.2,1,7.374134e-05,0.515,-1.37437031429,-0.101243491875,-6.01339037762,16,23,7,5UTR,,0,0
hsa-miR-24-3p,NM_000938,POLR2B,272,295,1.0,-23.2,1,7.374134e-05,0.515,-1.37437031429,-0.101243491875,-6.01339037762,16,23,7,5UTR,,0,0
hsa-miR-24-3p,NM_001303268,POLR2B,272,295,1.0,-23.2,1,7.374134e-05,0.515,-1.37437031429,-0.101243491875,-6.01339037762,16,23,7,5UTR,,0,0
hsa-miR-24-3p,NM_001244766,MOB1B,23,49,1.0,-22.4,1,0.0001280891,0.324,0.523849164,0.482988023462,-3.9375744462,17,26,9,5UTR,,0,0
hsa-miR-24-3p,NM_173468,MOB1B,23,49,1.0,-22.4,1,0.0001280891,0.324,0.523849164,0.482988023462,-3.9375744462,17,26,9,5UTR,,0,0
hsa-miR-24-3p,XM_017008420,MAPK10,390,408,1.0,-19.9,0,0.000302475,0.529,0.0,0.0,-13.180282223,16,18,9,5UTR,,0,0
hsa-miR-24-3p,NM_080684,PTPN13,64,81,1.0,-21.2,0,5.104068e-07,0.265,0.635161166667,0.26163502875,-6.77069971962,15,17,13,5UTR,,0,0
hsa-miR-24-3p,NM_017628,TET2,122,137,1.0,-19.3,0,0.0009786112,0.471,-0.1217996,-0.02545885125,-8.82817512286,14,15,14,5UTR,,0,0
hsa-miR-24-3p,NM_001142471,INTS12,2,21,1.0,-22.2,0,1.453019e-07,0.38,0.0,0.0,-12.9185665122,14,19,8,5UTR,,0,0
hsa-miR-24-3p,NM_020395,INTS12,2,21,1.0,-22.2,0,1.453019e-07,0.38,0.0,0.0,-12.9185665122,14,19,8,5UTR,,0,0
hsa-miR-24-3p,NM_001184690,NPNT,165,195,1.0,-22.7,0,6.242564e-05,0.338,0.13419765,0.263815595,-9.1548684805,19,30,8,5UTR,,0,0
hsa-miR-24-3p,NM_001184691,NPNT,165,195,1.0,-22.7,0,6.242564e-05,0.338,0.13419765,0.263815595,-9.1548684805,19,30,8,5UTR,,0,0
hsa-miR-24-3p,NM_001184693,NPNT,165,195,1.0,-22.7,0,6.242564e-05,0.338,0.13419765,0.263815595,-9.1548684805,19,30,8,5UTR,,0,0
hsa-miR-24-3p,NM_001033047,NPNT,165,195,1.0,-22.7,0,6.242564e-05,0.338,0.13419765,0.263815595,-9.1548684805,19,30,8,5UTR,,0,0
hsa-miR-24-3p,NM_001184692,NPNT,165,195,1.0,-22.7,0,6.242564e-05,0.338,0.13419765,0.263815595,-9.1548684805,19,30,8,5UTR,,0,0
hsa-miR-24-3p,NM_001130714,LEF1,1067,1087,1.0,-20.9,0,0.06587568,0.324,1.44655942857,2.7511774525,-9.61154011552,17,20,11,5UTR,,0,0
hsa-miR-24-3p,NM_001130713,LEF1,1067,1087,1.0,-20.9,0,0.06587568,0.324,1.44655942857,2.7511774525,-9.61154011552,17,20,11,5UTR,,0,0
hsa-miR-24-3p,NM_016269,LEF1,1067,1087,1.0,-20.9,0,0.06587568,0.324,1.44655942857,2.7511774525,-9.61154011552,17,20,11,5UTR,,0,0
hsa-miR-24-3p,NM_153427,PITX2,817,838,1.0,-19.6,1,0.0002967098,0.412,6.4083975,5.68070957,-10.653534526,17,21,8,5UTR,,0,0
hsa-miR-24-3p,NM_153426,PITX2,817,838,1.0,-19.6,1,0.0002967098,0.412,6.4083975,5.68070957,-10.653534526,17,21,8,5UTR,,0,0
hsa-miR-24-3p,NM_001204397,PITX2,817,838,1.0,-19.6,1,0.0002967098,0.412,6.4083975,5.68070957,-10.653534526,17,21,8,5UTR,,0,0
hsa-miR-24-3p,XM_017008312,USP53,167,207,1.0,-21.7,1,1.514367e-06,0.294,0.0,0.0,-8.25287639635,13,16,11,5UTR,,0,0
hsa-miR-24-3p,XM_005263073,USP53,108,148,1.0,-21.7,1,1.514367e-06,0.294,0.0,0.0,-8.25287639635,13,16,11,5UTR,,0,0
hsa-miR-24-3p,NM_007256,SLCO2B1,4,25,1.0,-24.7,1,4.010072e-08,0.389,0.0,0.0,-4.76182347791,15,21,7,5UTR,,0,0
hsa-miR-24-3p,NM_001145212,SLCO2B1,4,25,1.0,-24.7,1,4.010072e-08,0.389,0.0,0.0,-4.76182347791,15,21,7,5UTR,,0,0
hsa-miR-24-3p,XM_006718697,GDPD5,1013,1032,1.0,-24.3,1,2.829233e-06,0.382,0.0,0.0,-6.94906088145,16,19,9,5UTR,,0,0
hsa-miR-24-3p,NM_003369,UVRAG,101,123,1.0,-23.5,1,4.848101e-05,0.309,0.30573554,0.5613657925,-4.95700071937,14,17,11,5UTR,,0,0
hsa-miR-24-3p,XM_011544834,GDPD4,316,366,1.0,-21.3,1,4.181564e-05,0.426,0.0,0.0,-4.76182347791,13,17,8,5UTR,,0,0
hsa-miR-24-3p,NM_206930,SYTL2,199,236,1.0,-23.2,0,0.0008283004,0.412,0.663407225,0.7056202425,-10.3555077476,15,17,15,5UTR,,0,0
hsa-miR-24-3p,NM_001289610,SYTL2,29,66,1.0,-23.2,0,0.001004936,0.412,0.90534485,0.5424391225,-10.3555077476,15,17,15,5UTR,,0,0
hsa-miR-24-3p,NM_206929,SYTL2,29,66,1.0,-23.2,0,0.001004936,0.412,0.90534485,0.5424391225,-10.3555077476,15,17,15,5UTR,,0,0
hsa-miR-24-3p,NM_001008660,PICALM,79,94,1.0,-23.4,0,0.001966355,0.338,0.449408454545,0.4846411775,-6.46361256106,13,15,11,5UTR,,0,0
hsa-miR-24-3p,NM_001206946,PICALM,79,94,1.0,-23.4,0,0.001966355,0.338,0.449408454545,0.4846411775,-6.46361256106,13,15,11,5UTR,,0,0
hsa-miR-24-3p,NM_007166,PICALM,79,94,1.0,-23.4,0,0.001966355,0.338,0.449408454545,0.4846411775,-6.46361256106,13,15,11,5UTR,,0,0
hsa-miR-24-3p,XM_005274331,PICALM,21,36,1.0,-23.4,0,0.001237825,0.323,0.0,0.0,-6.46361256106,13,15,11,5UTR,,0,0
hsa-miR-24-3p,NM_001814,CTSC,107,130,1.0,-21.4,1,1.058315e-08,0.338,0.0232043763636,0.293051369,-3.79332483736,16,23,8,5UTR,,0,0
hsa-miR-24-3p,NM_001286067,C11orf54,193,217,1.0,-19.6,0,2.842815e-05,0.471,0.833426075,-0.31890806,-11.7343059974,15,18,12,5UTR,,0,0
hsa-miR-24-3p,NM_001243776,CEP57,304,346,1.0,-20.2,1,6.505719e-05,0.559,-0.0598480355556,0.7948910675,-8.97335403049,12,16,9,5UTR,,0,0
hsa-miR-24-3p,NM_001261833,JRKL,131,179,1.0,-25.4,1,0.004620623,0.603,0.1970239125,0.231208703875,-6.10695976654,14,17,8,5UTR,,0,0
hsa-miR-24-3p,NM_032424,MSANTD4,1002,1022,1.0,-21.8,1,5.637535e-05,0.618,0.664366545455,0.82811589375,-11.1285785044,18,20,12,5UTR,MIRT632718,0,0
hsa-miR-24-3p,NM_002519,NPAT,81,127,1.0,-23.6,0,0.0001998817,0.529,0.992906794872,1.30912523875,-7.23797013342,17,46,10,5UTR,,1,0
hsa-miR-24-3p,NM_022761,C11orf1,273,287,1.0,-17.3,0,6.573032e-06,0.412,0.221039333333,0.087955364,-8.88086065272,12,14,9,5UTR,,0,0
hsa-miR-24-3p,XM_011542957,C11orf1,19,33,1.0,-17.3,0,1.463343e-05,0.452,0.0,0.0,-8.88086065272,12,14,9,5UTR,,0,0
hsa-miR-24-3p,NM_001037954,DIXDC1,160,212,1.0,-24.9,1,0.001139588,0.368,2.38231375,1.92386458775,-6.81899453664,15,20,12,5UTR,,0,0
hsa-miR-24-3p,NM_001243211,IL18,6,25,1.0,-20.8,1,0.0001272924,0.389,0.140410425,0.191098011667,-8.59605534135,14,19,8,5UTR,MIRT733710,0,0
hsa-miR-24-3p,NM_001562,IL18,6,25,1.0,-20.8,1,0.0001272924,0.389,0.140410425,0.191098011667,-8.59605534135,14,19,8,5UTR,MIRT733710,0,0
hsa-miR-24-3p,NM_001301029,USP28,2,21,1.0,-23.4,1,1.303374e-05,0.22,0.0,0.0,-11.3982828439,15,19,10,5UTR,,0,0
hsa-miR-24-3p,NM_020886,USP28,2,21,1.0,-23.4,1,1.303374e-05,0.22,0.0,0.0,-11.3982828439,15,19,10,5UTR,,0,0
hsa-miR-24-3p,NM_006169,NNMT,603,650,1.0,-23.1,1,0.003521498,0.515,-0.03132288,0.25473437,-4.52877439761,20,47,10,5UTR,,0,0
hsa-miR-24-3p,NM_017678,NXPE4,513,552,1.0,-20.8,0,0.0003320556,0.5,1.78727531,0.905700465,-9.69585467145,15,17,15,5UTR,,0,0
hsa-miR-24-3p,NM_000039,APOA1,305,325,1.0,-22.0,0,4.225881e-05,0.426,0.384174833333,1.08251528412,-11.2591653218,15,20,9,5UTR,,0,0
hsa-miR-24-3p,NM_005797,MPZL2,230,244,1.0,-18.9,1,0.0003190508,0.485,0.756011981818,0.3911406875,-8.25287639635,13,14,13,5UTR,,0,0
hsa-miR-24-3p,NM_144765,MPZL2,230,244,1.0,-18.9,1,0.0003190508,0.485,-0.128702876364,-0.0125282615,-8.25287639635,13,14,13,5UTR,,0,0
hsa-miR-24-3p,NM_004788,UBE4A,8,31,1.0,-24.7,1,0.000376626,0.417,0.0,0.0,-5.18008091453,18,23,9,5UTR,,0,0
hsa-miR-24-3p,NM_001204077,UBE4A,8,31,1.0,-24.7,1,0.000376626,0.417,0.0,0.0,-5.18008091453,18,23,9,5UTR,,0,0
hsa-miR-24-3p,NM_181721,FOXR1,179,227,1.0,-23.8,0,0.0001085259,0.368,2.11847859,1.44257262013,-5.49511392051,15,18,13,5UTR,,0,0
hsa-miR-24-3p,NM_015313,ARHGEF12,229,251,1.0,-21.8,1,0.0002988674,0.412,2.044241,2.02069595875,-7.14012814695,18,22,10,5UTR,,0,0
hsa-miR-24-3p,NM_001198665,ARHGEF12,229,251,1.0,-21.8,1,0.0002988674,0.412,2.044241,2.02069595875,-7.14012814695,18,22,10,5UTR,,0,0
hsa-miR-24-3p,NM_032873,UBASH3B,345,362,1.0,-23.0,1,2.900721e-07,0.294,1.569764175,1.0192550075,-4.90607308676,14,17,9,5UTR,,0,0
hsa-miR-24-3p,NM_001037558,HEPN1,332,380,1.0,-21.8,1,1.983092e-06,0.382,0.56241095,0.1429595875,-11.2306303685,12,18,6,5UTR,,0,0
hsa-miR-24-3p,NM_005103,FEZ1,201,258,1.0,-26.1,1,0.001612309,0.441,1.73579750435,2.2147951575,-3.79332483736,21,48,11,5UTR,,0,0
hsa-miR-24-3p,NM_001039661,TIRAP,311,337,1.0,-26.4,1,1.948703e-05,0.456,0.263287076,0.19563801625,-3.79332483736,19,26,8,5UTR,,0,0
hsa-miR-24-3p,NM_001318777,TIRAP,158,184,1.0,-26.4,1,1.948703e-05,0.456,0.263287076,0.19563801625,-3.79332483736,19,26,8,5UTR,,0,0
hsa-miR-24-3p,NM_148910,TIRAP,327,353,1.0,-26.4,1,1.948703e-05,0.456,0.263287076,0.19563801625,-3.79332483736,19,26,8,5UTR,,0,0
hsa-miR-24-3p,NM_030939,C6orf62,420,443,1.0,-24.5,1,0.001310175,0.662,1.42303933833,1.55439280275,-5.03583130569,20,23,12,5UTR,,0,0
