Regulator	Target	MI	pvalue
CCL23	TGFA	0.28900724083060697	0.0
F13A1	GC	0.39982545166431577	0.0
GPX3	SERPING1	0.35548441980809137	1.0023796854330413E-5
CDCP1	CHI3L1	0.1934645965694138	0.0283586604778856
GPX3	SERPINF1	0.30241266709125136	0.0
SERPING1	SERPINC1	0.49778142875949766	0.0
C1QC	C1R	0.5287199347100809	1.4096222855641827E-8
C1QC	C1S	0.5095529165352397	0.0
MPO	OLR1	0.44466520479765714	0.0
PTX3	CCL3	0.10813117202382341	0.004285196681163228
GPX3	SERPINC1	0.3742241755703743	1.4096222855641827E-8
SHBG	FCN3	0.34287848895949474	0.0
HBA1	SHBG	0.30119854702401533	6.052689173845494E-4
KLK11	MUC16	0.14714637241586453	1.3248157415546302E-7
CCL28	SELPLG	0.14638287612575326	0.0
HBE1	Total-IGHG	0.293569081951125	0.0283586604778856
GPX3	IGHG1	0.3076031077215666	0.0283586604778856
CFB	PSPHP1	0.49118273869717666	0.0
SERPING1	F13A1	0.398710991529553	0.0
HGF	IL6	0.34278402541859004	0.0
PSPHP1	MRS2	0.4576890947901588	0.0
F13A1	SERPING1	0.3966340027071248	0.0
PSPHP1	CFB	0.4907444597069599	0.0
CCL2	TNFRSF10B	0.2942723525617186	0.0
CCL3	PTX3	0.10218066755091662	0.004285196681163228
IL17A	IL20RA	0.15051515631129236	1.3248157415546302E-7
IL1A	IL22RA1	0.10950372816690912	1.3609158244776154E-10
C2	C3	0.5020022236884636	0.0
CD5	SELPLG	0.15123860103732337	0.004285196681163228
C2	CP	0.47551288080916687	8.024779115700653E-5
IL15RA	FGF5	0.315497665254103	0.0
CHI3L1	TIMELESS	0.26991827155020554	0.0283586604778856
ADA	FGF19	0.21372492072366847	8.024779115700653E-5
LRG1	CSF1	0.2198862791634888	0.0
CST5	TGFA	0.26103414253721896	0.0
TNFSF14	CASP8	0.585316621670903	8.024779115700653E-5
SLC4A1	HBD	0.28232377000042086	1.1835311908292567E-6
PGF	CXCL16	0.2716418313386403	0.0
PGLYRP2	APOH	0.43616383925884883	0.0
AFM	Total-IGHG	0.3056538536019149	6.052689173845494E-4
TNFSF11	LTA	0.12018670834598903	1.3609158244776154E-10
CP	GH1	0.16303915565870702	1.0023796854330413E-5
TNFRSF11B	PRAP1	0.36298658626624347	1.432542973134332E-11
PF4	CFH	0.3341981786705454	1.0023796854330413E-5
APOC3	APOC1	0.5825968787071495	0.0
APOC3	APOC2	0.718108600647648	0.0
APOB	C3	0.44645023408077517	0.0
CCL11	CCL8	0.2500205093665083	0.004285196681163228
CCL11	CCL2	0.16033103888128936	1.1835311908292567E-6
APOC3	APOA2	0.41890369955813406	0.004285196681163228
SLAMF1	IL15RA	0.33222698561998054	0.0
IL22RA1	IL13	0.1096736757189607	1.0023796854330413E-5
IL22RA1	IL1A	0.1095144441200242	0.0
TNFRSF11B	TNFRSF10B	0.36393901253554084	1.3248157415546302E-7
APOB	GC	0.4318303317330894	0.0
MMP3	LTA	0.12759074736998957	1.432542973134332E-11
FBLN1	SPON1	0.1707650426318489	8.024779115700653E-5
CD40LG	TNFSF14	0.618377340721407	1.432542973134332E-9
TNFRSF10B	CCL2	0.2941094244924362	0.0
THRB	PLG	0.4565147909899032	1.432542973134332E-9
CCL19	TNFRSF9	0.28845555417185265	0.0
ORM1	TNFRSF1A	0.1731999458046564	0.0283586604778856
IL16	CSF1	0.32039226046973973	0.0
APOB	TTR	0.4324635908529006	0.0
OLR1	S100A12	0.38964523757815567	0.0
GPX3	ITIH4	0.3736667949412159	1.1835311908292567E-6
SERPING1	APOC3	0.3834542674080741	0.0283586604778856
C4BPA	GC	0.4393483607073169	0.0283586604778856
STOM	GSN	0.2785171697198316	1.0023796854330413E-5
APOD	HRG	0.31011273164630837	1.1835311908292567E-6
TNFRSF11B	TIMELESS	0.31239503258736423	1.432542973134332E-9
IL12B	CSF1	0.19578564701218237	1.0023796854330413E-5
CCL3	CSTB	0.3613738999655411	0.0
C4BPA	C2	0.5368475830034811	0.0
C4BPA	C3	0.48098873068304865	0.0283586604778856
TTR	LRG1	0.3238883977045866	1.1835311908292567E-6
CXCL9	CDCP1	0.24906420173705163	1.4096222855641827E-8
CX3CL1	TNFRSF1A	0.3383391040075937	0.0
MMP3	LEP	0.15165339948910397	0.0
C5	AMBP	0.45669872245638105	0.0
PF4	CXCL5	0.5923070410261088	0.0
TGFA	FGF5	0.3135008679936871	0.0
TNFSF12	FGF19	0.1886660742220516	0.004285196681163228
AXIN1	STAMBP	1.311585943186666	0.0
IL20	IL24	0.14485369390912875	0.0
PRL	MUC16	0.09909656897183237	1.4096222855641827E-8
A1BG	CD5L	0.33622935168144075	6.052689173845494E-4
IL20	IL13	0.15323964035313128	0.0
TGFA	CD5	0.37021070224340114	0.0
APOE	CD5L	0.2867481005229564	0.0283586604778856
APOA1	F13A1	0.36698111974770214	0.0
IL5	IL13	0.0993875423157353	6.052689173845494E-4
IL6	CCL2	0.24547569000188973	1.432542973134332E-9
IL5	IL20	0.1195683306649586	0.0
IL1A	IL13	0.11502988385365043	1.1835311908292567E-6
IL6	CCL8	0.17474552199475815	0.0283586604778856
FBLN1	FGG	0.32171857949246857	1.3609158244776154E-10
ERVMER34-1	C4BPA	0.5542125419699718	0.0
IL10	TNFSF12	0.32644138086890007	1.0023796854330413E-5
TNFSF12	CCL28	0.2820008919249971	6.052689173845494E-4
TNFSF12	CCL23	0.27953760637500913	0.0
APOA4	APOH	0.3395593067835937	1.432542973134332E-9
C1QB	C1QC	0.5856753425250678	0.0
C4BPA	THRB	0.5290113925746396	0.0
NPPB	VEGFD	0.11722217253153708	1.432542973134332E-11
C1R	C6	0.43044710410537507	1.4096222855641827E-8
CDCP1	CXCL9	0.24634703277801334	1.4096222855641827E-8
CCL4	CCL4L1	0.7628306112664677	0.0
SERPINA6	C4BPA	0.45252479390694866	0.0
DKK1	HBEGF	0.541180843117607	0.0283586604778856
CCL25	CD5	0.2812944558364258	0.004285196681163228
KLKB1	C4BPA	0.4528919508896092	0.0
LIFR	TNFSF12	0.31113009376964	0.0
PSPHP1	IL6	0.226898004822853	0.0
MMP7	AGRP	0.19279488037855938	0.0283586604778856
IGHA2	CLEC3B	0.29596522138757286	1.0023796854330413E-5
IL10RA	FGF5	0.18537595934258772	0.0
CSTB	VEGFA	0.3995194143636753	0.0
IL10RA	IL15RA	0.16940040652606156	6.052689173845494E-4
HBA1	IGHG3	0.3038971281121721	6.052689173845494E-4
C4BPA	KNG1	0.4685234031914082	1.432542973134332E-9
LIFR	IL27	0.1360418974422824	6.052689173845494E-4
TNFRSF1B	ESM1	0.22274740634489093	8.024779115700653E-5
CFI	ERVMER34-1	0.566800580014864	0.0
APOE	CFI	0.4116221664490398	0.0
APOA1	APOA2	0.36949009028200386	0.0
APOA1	APOA4	0.30200542748722825	6.052689173845494E-4
GDF15	MMP12	0.28536185832775235	0.0
CLEC3B	GSN	0.4197159864852207	0.0
CXCL16	XPNPEP2	0.10446033187005768	0.004285196681163228
NRTN	IL13	0.12064110780955246	0.004285196681163228
CDCP1	IL7	0.20081344135785487	0.004285196681163228
TTR	APOB	0.4237640899666688	0.0
AZGP1	RBP4	0.3664786508295198	0.0
SERPINA6	APOB	0.393277921225761	6.052689173845494E-4
TNFRSF1B	TNFRSF9	0.27529107248085644	0.0
RBP4	IGHA2	0.2818602035179764	1.1835311908292567E-6
NRTN	IL24	0.12384222332297884	0.0
HBA1	EIF4EBP1	0.22359402039619364	0.0
ITIH2	AMBP	0.723672427378837	0.0
CHI3L1	FST	0.24012613759230483	1.3248157415546302E-7
GH1	NT-pro-BNP	0.13716150341264663	1.3609158244776154E-10
HPR	CD5L	0.3037698175467581	8.024779115700653E-5
CCL20	MMP12	0.20609522997468827	1.4096222855641827E-8
FABP4	ADM	0.3133198627191158	0.0
FASN	TNFRSF1B	0.4140746343728995	0.0
PLAUR	TNFRSF9	0.3172568472222643	0.0283586604778856
C1QC	IGHG3	0.3175342004816605	0.0
CCL3	FGF23	0.26737351171893387	6.052689173845494E-4
PSPHP1	FGA	0.5378504545231426	0.0
PSPHP1	FGG	0.5223116836724356	0.0
PSPHP1	SERPINA3	0.5984996395804512	0.0
PSPHP1	SERPINA1	0.42700008088882735	0.0
C2	A1BG	0.5072994379625609	0.0
PSPHP1	SERPINA7	0.4310957901902985	0.0
APOH	SERPINF1	0.3713068610749272	0.0
IL10RA	TNF	0.14558087152934732	0.0283586604778856
APOA1	APOC1	0.39019966164911385	0.0
OSM	EIF4EBP1	0.23488036702513262	1.3248157415546302E-7
APOH	SERPINC1	0.43812978102813055	0.004285196681163228
IL27	PRAP1	0.3347480662940895	0.0
CCL23	IL10	0.2766959695480481	1.3248157415546302E-7
FGF5	TGFA	0.3123698454693273	0.0
SHBG	C1S	0.33207139784641276	0.0283586604778856
HBE1	STOM	0.3048382446014608	1.432542973134332E-9
CSF1	CTSL	0.30704593284389553	0.0
APOA4	CLEC3B	0.3403090886295369	0.004285196681163228
GSN	KITLG	0.17859157583835894	0.0
PGLYRP2	SERPINA7	0.37571356794446226	0.0
IGHG3	MBL2	0.2874331369670174	0.004285196681163228
A1BG	SERPINA1	0.41895458218594556	0.0283586604778856
IL12B	TNFSF11	0.14082833877063858	0.004285196681163228
EGF	CD274	0.9015692985505124	0.0
ESM1	TNFRSF11B	0.2334202465826747	0.004285196681163228
SELENOP	FN1	0.28699250068584164	1.1835311908292567E-6
CASP8	SIRT2	0.6841086278160962	0.0
AGT	APOH	0.44949719238057917	0.0
PLAT	PECAM1	0.21369717891832743	0.0283586604778856
SELENOP	ITIH1	0.3649074406026385	0.0
THRB	ORM2	0.4312698585883311	0.0
LIFR	IL17A	0.2075330053152919	0.004285196681163228
Total-IGHG	AHSG	0.26007709297709175	0.0283586604778856
NTF3	TNFSF12	0.24845342589428718	0.0
CXCL8	GDF15	0.25874163710891357	0.0
TEK	THBD	0.21358769691884755	1.1835311908292567E-6
ADA	CD244	0.30767625746338156	0.0283586604778856
C2	C4BPA	0.541235523035534	0.0
APOC3	APOE	0.4776363051039472	1.0023796854330413E-5
APOC3	APOB	0.42920076573181715	1.432542973134332E-9
IL1A	IL4	0.08380116247536648	6.052689173845494E-4
CCL25	ADA	0.24952784778805384	8.024779115700653E-5
IL1A	IL2	0.11624109969076168	0.0
MMP3	MB	0.17425520253941712	0.0
CCL2	CXCL8	0.24086978194298292	0.0
TNFSF12	DNER	0.3182686797100912	0.0
TNFRSF10B	NGF	0.22775463954582983	1.4096222855641827E-8
IL6	PLAT	0.26229812638545247	0.0
CXCL10	IFNG	0.2062793206804007	0.0
SHBG	HBA1	0.3059593860072979	0.004285196681163228
KLKB1	A1BG	0.4181487988886814	0.0
CHI3L1	SERPINF2	0.13981431168919983	0.004285196681163228
CD5	ADA	0.34800537416521293	0.0
GAL	KLK6	0.1958136021521603	0.0
CHI3L1	CTSD	0.26204476319636266	0.0
TTR	HBE1	0.313690995527541	1.0023796854330413E-5
ESM1	PAPPA	0.18653533604315484	0.0
ERVMER34-1	THRB	0.5286973248675242	0.0
FBLN1	C1QC	0.29969386292808314	0.0283586604778856
SERPING1	ORM2	0.3852150644627159	0.004285196681163228
HBEGF	MMP1	0.34483208542471067	6.052689173845494E-4
CXCL10	IL10	0.2708708162015483	0.0283586604778856
C6	A1BG	0.44395861303571926	1.3609158244776154E-10
SPON1	TNFRSF10B	0.34142409361888026	8.024779115700653E-5
PLG	APOL1	0.4276254805695942	0.0
CMA1	TNFSF11	0.2603071988572622	0.0
CMA1	TNFSF10	0.2787569332729194	0.0
KNG1	A1BG	0.4295969610804607	1.4096222855641827E-8
IL10RB	CCL8	0.2720472498634553	1.1835311908292567E-6
C1S	PSPHP1	0.42725069280167993	6.052689173845494E-4
SPON1	TNFRSF11B	0.3428259311183276	0.0
ITIH1	SELENOP	0.35846404167694684	0.0
CLU	GPX3	0.37503537274358784	1.0023796854330413E-5
CCL23	AZGP1	0.16451177152216137	1.1835311908292567E-6
IL20	LIF	0.16515566613795424	0.0
PLG	APOC3	0.41966183618154623	1.432542973134332E-11
KLK6	GAL	0.19479190947659739	0.0
CXCL11	IGHA1	0.17671633973711431	6.052689173845494E-4
THRB	CPN2	0.4400008683551698	8.024779115700653E-5
IL10RA	IL24	0.14852089821214995	1.3609158244776154E-10
IL17A	CCL28	0.23492574744422123	0.0
IL10RA	IL20	0.18825526203605103	0.0
SHBG	CFH	0.3669390392058446	0.004285196681163228
PLG	APOA2	0.40513434754210353	1.432542973134332E-9
SHBG	FBLN1	0.31112151807862604	0.0
TNFRSF1B	GDF15	0.44181672351376555	6.052689173845494E-4
PLG	VTN	0.46736378104128623	0.0
LIFR	IL10RB	0.3375426989234418	1.432542973134332E-9
FN1	SELENOP	0.28787105045065814	1.3609158244776154E-10
CXCL9	TNFRSF9	0.30818679338420807	0.0
BDNF	CDCP1	0.151180253685726	0.004285196681163228
PAPPA	ESM1	0.1866184079126263	0.0
CXCL16	PGF	0.2721632062246239	0.0
SPON1	MPO	0.25546123070498356	1.4096222855641827E-8
IL15RA	CCL7	0.2448715405270001	0.0283586604778856
SERPINA7	IGHG1	0.32583733840852097	1.432542973134332E-11
KNG1	IGHG3	0.32176849865329554	1.0023796854330413E-5
CXCL11	CCL8	0.2844966389737234	0.0
CXCL11	CCL7	0.26171035360936895	1.1835311908292567E-6
CXCL11	CCL3	0.2536492397204451	0.0283586604778856
CXCL9	MMP12	0.2384491879504767	0.004285196681163228
SERPINA1	A1BG	0.41010939673616953	6.052689173845494E-4
STOM	TTR	0.3207276656196603	1.432542973134332E-9
TNFSF11	SELPLG	0.11095065508237603	6.052689173845494E-4
SPON1	ESM1	0.22632668342483275	1.3609158244776154E-10
ABCF1	APOH	0.31152345091502187	1.1835311908292567E-6
ABCF1	APOD	0.28335624883488647	1.0023796854330413E-5
TTR	TNFSF11	0.1334828353654011	0.0283586604778856
ABCF1	APOM	0.3057083163185563	0.0
CSF1	IL16	0.3206082738104119	0.0
KLK6	KLK11	0.25403689557415304	0.0
IL1A	PTX3	0.0759034867993949	1.1835311908292567E-6
CCL13	IL7	0.24574314839488837	8.024779115700653E-5
RBP4	SHBG	0.3173853120266382	1.432542973134332E-9
TNFRSF9	PLAUR	0.3157872607267347	0.004285196681163228
KLKB1	THRB	0.44416042646207704	0.0
ERVMER34-1	AGT	0.4624275587886269	0.0
AHSG	TF	0.32983801188874795	0.0
LTA	MMP3	0.12601550622091084	1.432542973134332E-11
TGFB1	PLAUR	0.2548059571622666	8.024779115700653E-5
CSF1	IL27	0.3417280111214335	0.0
AGT	ERVMER34-1	0.46481906165776427	0.0
ERVMER34-1	A1BG	0.4780320756510511	1.432542973134332E-11
TNFRSF1B	FASN	0.41436103961370196	0.0
C8A	SERPINA3	0.4493196833384803	0.0
A1BG	LRG1	0.4171358923510915	1.1835311908292567E-6
MPO	CSTB	0.278442956372622	0.004285196681163228
SERPIND1	MRS2	0.7009075190643196	0.0
TNFRSF11B	ESM1	0.23085776013198048	6.052689173845494E-4
CCL28	LIFR	0.33609473685064706	0.0
IL15RA	SLAMF1	0.32873087008113727	0.0
TNFSF14	IKBKG	0.6124688883247853	8.024779115700653E-5
IL10	CD5	0.3532267968153005	1.3609158244776154E-10
C6	THRB	0.4385346428549078	8.024779115700653E-5
MPO	CSF1	0.26504152941338344	1.1835311908292567E-6
IGHM	APOA4	0.29387065186495787	1.3248157415546302E-7
C1QC	FBLN1	0.297755303192411	0.0283586604778856
EGF	IKBKG	1.1145895399291124	0.0
IL10	IL10RB	0.3854241845650953	1.0023796854330413E-5
PF4	IL7	0.4131542123508653	0.0
TNFRSF1A	AGRP	0.1857610018308718	6.052689173845494E-4
TGFA	IL17C	0.238796327205359	1.4096222855641827E-8
TGFA	IL17A	0.23241864343661986	1.3609158244776154E-10
LIFR	ADA	0.315362505458952	0.0
CST5	KLK11	0.13701208567249937	0.0283586604778856
ITIH4	THRB	0.456232719206656	1.0023796854330413E-5
THRB	AMBP	0.5066894621194858	1.432542973134332E-9
CXCL11	CCL4L1	0.28098590326283035	0.0
PLG	KNG1	0.4034909940902445	0.0283586604778856
IL6R	FABP4	0.2895140373776325	0.0
SPON1	PGF	0.35770853179877726	0.0
CCL11	FGF21	0.15944953636289272	1.0023796854330413E-5
APOD	GAL	0.14938705970146107	0.0
CXCL16	IL6R	0.27113893982089937	0.0
APOD	C3	0.3432953688602389	0.004285196681163228
GAL	TEK	0.11635444989282445	0.0
PGF	MMP7	0.3494068187448587	8.024779115700653E-5
IL15RA	TNFRSF9	0.309207503964504	1.0023796854330413E-5
MMP12	MMP10	0.1903333406349533	0.0
SELENOP	AZGP1	0.2935814114429346	0.004285196681163228
ITIH4	KNG1	0.5009509192823117	0.0
CCL4L1	PLAUR	0.26538029092819254	6.052689173845494E-4
FBLN1	HPR	0.31211416940338577	6.052689173845494E-4
PLG	THRB	0.4569725736745173	1.1835311908292567E-6
HGF	TNFSF14	0.3019582766697249	6.052689173845494E-4
FGG	PSPHP1	0.5242224437428633	0.0
AFM	C3	0.41090164951666586	1.3248157415546302E-7
KLKB1	KNG1	0.4299296360001469	0.0
PTX3	IL13	0.08576992278014459	0.004285196681163228
CSF1	SERPINA3	0.20472860285736824	8.024779115700653E-5
PTX3	IL1A	0.08286503197525548	8.024779115700653E-5
CD274	DKK1	0.7068102937821584	0.0
PTX3	IL20	0.08784692378073819	1.3248157415546302E-7
CTSD	CXCL8	0.22528637931468595	0.0
FGF19	FST	0.10420925070633406	0.0283586604778856
AGRP	SELPLG	0.10627398584630815	0.004285196681163228
CPN2	C4BPA	0.4656025966342834	0.0
MRS2	PSPHP1	0.4634466775461812	0.0
ABCF1	HBA1	0.30025462676904247	0.0283586604778856
AXIN1	TGFB1	0.7426245828959642	0.0
SERPIND1	KNG1	0.4401406669899617	0.0283586604778856
KLK11	VEGFA	0.3199337300544357	6.052689173845494E-4
KLK11	VEGFD	0.1734726727775014	0.0
APOD	GSN	0.31417823861971306	0.0
ALB	STOM	0.31111785496547417	1.3248157415546302E-7
TNFRSF9	TNFRSF1B	0.27525585392422514	0.0
TNFRSF9	TNFRSF1A	0.27898534181086404	1.3609158244776154E-10
CCL25	TNFRSF9	0.26064943357728865	0.0283586604778856
CCL13	GH1	0.15554720843379943	0.004285196681163228
HRG	SERPINC1	0.39012892130246374	0.004285196681163228
IGHA1	Total-IGHG	0.327836718353771	1.1835311908292567E-6
MRS2	HPR	0.35235320593261127	0.0
Total-IGHG	SHBG	0.30846129026252583	0.0
FABP4	IL1R1	0.321849023502057	0.0
ITIH4	A1BG	0.4497443726459183	1.4096222855641827E-8
AMBP	APOH	0.49350207787901423	0.0
THRB	VTN	0.4461703470761019	0.004285196681163228
FGF23	AGER	0.1958863334645302	8.024779115700653E-5
APOA1	SERPING1	0.38513731588727745	8.024779115700653E-5
CCL13	FGF19	0.16852696177286247	0.004285196681163228
HRG	KNG1	0.38761939657880384	0.0
APOD	MMP3	0.21589923437053576	0.0
FGF5	CXCL9	0.26131205777846295	0.0
SHBG	FN1	0.2966318256687247	1.0023796854330413E-5
HGF	IL16	0.30622711999766056	1.432542973134332E-11
AFM	TF	0.33566645292754066	8.024779115700653E-5
HPR	HBD	0.30102133122241076	0.004285196681163228
TNFRSF10B	CSTB	0.4334207939736118	0.0
CXCL8	HGF	0.26736160219073535	1.3248157415546302E-7
VEGFA	TNFRSF1A	0.43537816944382696	0.0
MBL2	SHBG	0.3108820456024705	0.0283586604778856
SLC4A1	TTR	0.29286806540092797	1.0023796854330413E-5
CCL7	CCL8	0.24922653786143797	0.0
IL1R1	LEP	0.28364580082562657	8.024779115700653E-5
SERPIND1	THRB	0.47798731993864496	1.3248157415546302E-7
A1BG	ITIH4	0.4578675862814694	1.1835311908292567E-6
CCL13	CCL11	0.2705510478216256	0.0
A1BG	ITIH2	0.4411709883647743	8.024779115700653E-5
CCL11	CCL13	0.2685269101860418	0.0
CCL11	CCL25	0.2517226920036536	1.432542973134332E-9
CCL11	CCL28	0.2991363578528523	0.0
FBLN1	GSN	0.33525309784174984	0.0
TNFSF12	PLAUR	0.34185488003831677	0.0
PLAUR	CD244	0.2810965974121789	6.052689173845494E-4
IL20	IL17A	0.16841164812844542	0.0
FCN3	APOC2	0.3441162434156994	8.024779115700653E-5
FCN3	APOC3	0.35681491657184194	1.1835311908292567E-6
CCL3	CXCL10	0.2542556947406656	0.0
SHBG	APOL1	0.32818037241717096	0.0
NTF3	ADA	0.2647503439208157	6.052689173845494E-4
FCN3	APOA2	0.3487187239936557	1.3248157415546302E-7
TNFRSF1A	KLK11	0.32178729081713503	0.0
SPON1	NT-pro-BNP	0.20815765343637402	6.052689173845494E-4
AFM	FGF21	0.1778715867728331	1.0023796854330413E-5
ORM1	SAA4	0.3709297649437212	1.4096222855641827E-8
IL10RA	IL20RA	0.14513541396382806	0.0
C8A	SAA4	0.3955394604191483	1.0023796854330413E-5
APOD	C1QC	0.3052320136285233	6.052689173845494E-4
AFM	FCN3	0.36943314565945673	0.0
RBP4	AZGP1	0.3684422236854125	0.0
IL10RA	IFNG	0.1721482616014631	0.0
IL2	IL20	0.14649271739509725	0.0
PLAUR	GDNF	0.3292241489133779	0.0
IL2	IL24	0.12422990318768035	1.3248157415546302E-7
APOC2	APOB	0.44754481219502323	0.0
IL2	IL1A	0.11576578435398803	0.0
APOC2	APOH	0.38058306928228886	6.052689173845494E-4
APOC2	APOE	0.5404918148599027	0.0
IL2	IL13	0.14373573189058575	0.0
THBD	IL16	0.31122736016715363	0.0
APOA1	APOM	0.35862495708522407	1.4096222855641827E-8
APOA1	APOD	0.32125038415375246	0.004285196681163228
APOA4	Total-IGHG	0.29693839808119765	8.024779115700653E-5
ESM1	CD40	0.19242146157552353	1.432542973134332E-9
STOM	PF4	0.30511186020809233	0.0
CASP8	EGF	0.6984159756283431	0.0
IL1RL1	HGF	0.19293134838554374	8.024779115700653E-5
FGG	ITIH4	0.49756383533129417	0.0
SHBG	APOC3	0.30945436239155755	0.0283586604778856
SHBG	GH1	0.16960683212299058	0.0283586604778856
C3	APOB	0.44580246162507375	0.0
SHBG	APOA1	0.31903636032672045	0.0
C3	APOH	0.435750745382197	8.024779115700653E-5
FASN	CXCL16	0.25837639174822535	1.432542973134332E-9
IL12B	RETN	0.21730551825466704	1.4096222855641827E-8
APOD	APOA1	0.32215736952304863	8.024779115700653E-5
APOD	APOA2	0.31081145690504386	1.0023796854330413E-5
CD40LG	SRC	0.859421523398163	0.0
RETN	FST	0.23039489918574788	8.024779115700653E-5
STOM	C1QC	0.3196358992701383	0.0283586604778856
CASP8	TNFSF14	0.5860056745653	8.024779115700653E-5
ESM1	SPON1	0.22464426487422176	1.432542973134332E-11
IGHG1	FBLN1	0.3052028047001514	0.0
APOD	AFM	0.2798173816761723	1.4096222855641827E-8
HBE1	HBD	0.303843092480962	0.004285196681163228
IL1RL1	SELE	0.16871940233669744	0.0
IL17C	CCL20	0.14677264605867715	0.0
IL1RL1	FST	0.17122879762603743	0.004285196681163228
IL2RB	ARTN	0.09943925090215215	0.0
IL7	CCL4L1	0.25188818020306114	1.1835311908292567E-6
PGF	VEGFA	0.42423381302110985	0.0283586604778856
FABP4	LEP	0.40010777496788924	0.0
CFI	APOE	0.4068019752763443	0.0
AGER	CMA1	0.1734594884192238	1.3609158244776154E-10
JCHAIN	IGHA1	0.2935308347637813	0.0
THRB	APOE	0.40371330290804347	8.024779115700653E-5
JCHAIN	IGHA2	0.282915779209471	1.3609158244776154E-10
HBD	HRG	0.3208808006266703	1.4096222855641827E-8
CFB	FGA	0.4644025054195535	0.0283586604778856
ORM1	ITIH4	0.43208970511985073	0.0
IL13	IL1A	0.10381335575747769	1.0023796854330413E-5
IFNG	IL17A	0.14914141163496447	6.052689173845494E-4
IL13	IL20	0.15605704878904236	0.0
AGER	KLK11	0.2149161647330512	1.3609158244776154E-10
IL18R1	TNFRSF1A	0.2360434232330766	0.004285196681163228
IL18R1	TNFRSF1B	0.22865413196913523	0.0
SHBG	HPR	0.31033061581663396	1.4096222855641827E-8
CCL28	CST5	0.2528524095189063	0.0
PDGFB	TNF	0.13233065364852153	1.0023796854330413E-5
PRL	TNFRSF1A	0.14175505834854782	8.024779115700653E-5
SIRT2	CD274	0.8237056699308192	0.0
GH1	LRG1	0.1811127404612296	0.0
C8A	C6	0.44450189997729367	0.0
C8A	C5	0.4386644337534841	0.0
CSTB	CXCL8	0.24806923326380528	8.024779115700653E-5
C7	TTR	0.43837855076493226	0.0
APOL1	PLG	0.4184216547042801	0.0
SERPINA3	SAA4	0.39933417666261817	0.0283586604778856
TGFA	SLAMF1	0.3627910640255298	0.0
FN1	IGHM	0.3182382948645293	0.004285196681163228
SERPINA3	CSF1	0.20820389574563827	0.004285196681163228
CD5L	JCHAIN	0.6950513635266165	0.0
CD5	CD6	0.39005325194237633	0.0
PF4	APOC1	0.29555547853141834	1.3248157415546302E-7
LRG1	GH1	0.180481920137772	0.0
TNFRSF10B	PTX3	0.12741664832881433	1.3248157415546302E-7
SERPINC1	KNG1	0.5062102985643783	0.0
APOA2	FCN3	0.35119088564730927	1.3248157415546302E-7
CCL25	TGFA	0.2645226993762072	6.052689173845494E-4
CPN2	GPX3	0.3798136331138391	1.4096222855641827E-8
SPON1	TEK	0.23151298895512293	1.3609158244776154E-10
LIF	IL20	0.16282415399282082	0.0
LIF	IL24	0.13096787271202476	0.0
APOH	APOA4	0.338016066882443	1.3609158244776154E-10
FN1	IGHA1	0.3022189561902661	0.0283586604778856
HBE1	HRG	0.29302734396142993	0.0
LPA	IGHA2	0.30940882093143846	1.1835311908292567E-6
APOH	APOC2	0.39097328718903984	0.004285196681163228
KLK11	AGER	0.21478812450283408	1.3609158244776154E-10
CSTB	TNFRSF10B	0.43337492082761164	0.0
SPON1	AGER	0.23036349850135918	0.0
LIFR	PLAUR	0.3313956850443631	1.432542973134332E-11
TTR	SLC4A1	0.30082482622955214	0.004285196681163228
FGG	DNER	0.16697148516552698	0.0283586604778856
PRAP1	OLR1	0.3305889154061263	0.0
FCN3	AFM	0.37663864518497187	0.0
ADA	CD5	0.3491679308610949	0.0
CCL7	CXCL11	0.26260110879744336	1.0023796854330413E-5
CCL7	CXCL10	0.2618235021464122	0.0
LTA	IL12B	0.3235040365411897	0.0283586604778856
FN1	RBP4	0.2996642833649473	0.0
KITLG	FGF21	0.14362628504121802	1.432542973134332E-11
THRB	ITIH2	0.48465425810750157	0.0
THRB	ITIH1	0.5195209482106915	0.0
THRB	ITIH4	0.45591774898935866	1.1835311908292567E-6
IL2	IL2RB	0.12652544035655455	1.0023796854330413E-5
C2	CPN2	0.46812131461368095	8.024779115700653E-5
IL13	IL22RA1	0.11074215130382631	1.432542973134332E-11
FGF21	AFM	0.18350175402067492	1.1835311908292567E-6
LPA	IGHG2	0.2932801470897122	0.0283586604778856
LPA	IGHG1	0.2776826433849528	0.004285196681163228
MMP7	PGF	0.34991097427586865	6.052689173845494E-4
TNFRSF1B	CSF1	0.4909760242555265	1.4096222855641827E-8
F13A1	CLEC3B	0.3715044781675186	0.0
IGHA1	JCHAIN	0.2852703647307382	0.0
ORM1	AZGP1	0.3544767942195917	8.024779115700653E-5
KLK11	MMP10	0.18781262097951376	0.0283586604778856
HGF	CXCL8	0.2675036896108558	1.3248157415546302E-7
APOA2	SELENOP	0.3357159921190996	1.3248157415546302E-7
CCL4L1	CD244	0.23433707788521932	0.0283586604778856
IL2	IL22RA1	0.1122146097238642	0.0
IL15RA	IL10RB	0.3468566511124376	0.0
ITIH1	KLKB1	0.42156668676373654	0.004285196681163228
KLK6	AGER	0.20214184478812192	0.0
TNFRSF1B	CSTB	0.45754287889966094	0.0
ORM1	JCHAIN	0.27889693776599805	0.004285196681163228
