mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-197-5p,XM_017024427,RNF167,506,527,1.0,-32.5,0,0.002553757,0.338,0.0,0.0,-13.1315891297,17,21,12,5UTR,,0,0
hsa-miR-197-5p,NM_005022,PFN1,224,271,1.0,-27.0,1,0.00893178,0.515,1.83074328718,2.57008994125,-6.10695976654,21,47,9,5UTR,,0,0
hsa-miR-197-5p,NM_053013,ENO3,73,123,1.0,-26.0,1,3.61767e-05,0.426,5.102437,2.80205783375,-7.49779848186,19,34,10,5UTR,,0,0
hsa-miR-197-5p,NM_001193503,ENO3,73,123,1.0,-26.0,1,3.61767e-05,0.426,5.102437,2.80205783375,-7.49779848186,19,34,10,5UTR,,0,0
hsa-miR-197-5p,NM_213726,INCA1,338,371,1.0,-31.1,0,0.005319605,0.426,0.848472,0.41291448875,-5.69428359855,18,25,8,5UTR,,0,0
hsa-miR-197-5p,XM_017025021,ZNF232,190,216,1.0,-25.1,0,0.0001335821,0.5,0.0,0.0,-6.85795948057,20,26,11,5UTR,,0,0
hsa-miR-197-5p,XM_005256573,WSCD1,46,68,1.0,-29.6,1,1.304789e-05,0.382,0.0,0.0,-6.61809931277,20,22,14,5UTR,,0,0
hsa-miR-197-5p,XM_006721612,KIAA0753,536,584,1.0,-31.5,1,0.0003608429,0.412,0.0,0.0,-5.18008091453,17,22,9,5UTR,,0,0
hsa-miR-197-5p,NM_001284510,SLC13A5,39,70,1.0,-31.8,0,0.01827065,0.235,-0.0332414947368,0.405660238929,-5.83853320739,21,31,9,5UTR,,0,0
hsa-miR-197-5p,NM_001284509,SLC13A5,39,70,1.0,-31.8,0,0.01827065,0.235,-0.0332414947368,0.405660238929,-5.83853320739,21,31,9,5UTR,,0,0
hsa-miR-197-5p,NM_001143838,SLC13A5,39,70,1.0,-31.8,0,0.01827065,0.235,-0.0332414947368,0.405660238929,-5.83853320739,21,31,9,5UTR,,0,0
hsa-miR-197-5p,NM_177550,SLC13A5,39,70,1.0,-31.8,0,0.01827065,0.235,-0.0332414947368,0.405660238929,-5.83853320739,21,31,9,5UTR,,0,0
hsa-miR-197-5p,NM_153357,SLC16A11,21,59,1.0,-33.9,0,0.0005338537,0.265,0.3519871875,0.264226239583,-10.2259969414,19,25,10,5UTR,,0,0
hsa-miR-197-5p,NM_001002914,KCTD11,946,968,1.0,-34.8,0,0.03672305,0.397,0.961721266667,1.93863273875,-5.92733267885,19,22,9,5UTR,,0,0
hsa-miR-197-5p,NM_001002914,KCTD11,704,725,1.0,-31.2,0,0.007142762,0.456,0.35820584,-0.02834227,-7.23797013342,19,21,14,5UTR,,0,0
hsa-miR-197-5p,NM_002616,PER1,193,218,1.0,-28.4,1,0.03382904,0.397,0.0984428933333,1.17607370438,-3.79332483736,20,22,20,5UTR,,0,0
hsa-miR-197-5p,NM_001320871,SLC25A35,200,222,1.0,-27.3,0,0.001802881,0.338,-0.194439216667,0.367653229,-8.37047841427,18,22,9,5UTR,,0,0
hsa-miR-197-5p,NM_001320872,SLC25A35,200,222,1.0,-27.3,0,0.001802881,0.338,1.56637134333,1.62218700475,-8.37047841427,18,22,9,5UTR,,0,0
hsa-miR-197-5p,NM_002470,MYH3,29,57,1.0,-24.5,1,0.0009115594,0.426,0.6552955625,0.585962350855,-6.61809931277,21,28,7,5UTR,,0,0
hsa-miR-197-5p,NM_001146312,MYOCD,150,171,1.0,-31.5,1,0.01356504,0.441,1.126378,1.42366691625,-9.45376307613,18,21,9,5UTR,,0,0
hsa-miR-197-5p,NM_153604,MYOCD,150,171,1.0,-31.5,1,0.01356504,0.441,1.126378,1.42366691625,-9.45376307613,18,21,9,5UTR,,0,0
hsa-miR-197-5p,NM_015626,WSB1,302,355,1.0,-25.1,1,0.0001669257,0.441,0.736338338235,2.1786020825,-4.79441436372,22,53,9,5UTR,,0,0
hsa-miR-197-5p,NM_134265,WSB1,302,355,1.0,-25.1,1,0.0001669516,0.441,0.736338338235,2.1786020825,-4.79441436372,22,53,9,5UTR,,0,0
hsa-miR-197-5p,NM_033198,PIGS,211,240,1.0,-31.4,0,0.001269443,0.279,0.2806481625,0.20563237,-11.9355264108,19,29,8,5UTR,,0,0
hsa-miR-197-5p,XM_017024501,NEK8,95,123,1.0,-25.1,0,0.0108241,0.412,0.0,0.0,-9.1548684805,19,28,6,5UTR,,0,0
hsa-miR-197-5p,NM_001042492,NF1,13,33,1.0,-31.6,0,0.00183085,0.339,1.87942285714,1.82920845568,-10.8144102997,18,20,15,5UTR,,0,0
hsa-miR-197-5p,NM_001042492,NF1,299,330,1.0,-31.4,0,0.003015374,0.235,0.297652975,0.62256107375,-10.6930199425,18,20,18,5UTR,,0,0
hsa-miR-197-5p,NM_000267,NF1,13,33,1.0,-31.6,0,0.00183085,0.339,1.87942285714,1.82920845568,-10.8144102997,18,20,15,5UTR,,0,0
hsa-miR-197-5p,NM_000267,NF1,299,330,1.0,-31.4,0,0.003015374,0.235,0.297652975,0.62256107375,-10.6930199425,18,20,18,5UTR,,0,0
hsa-miR-197-5p,NM_001128147,NF1,13,33,1.0,-31.6,0,0.00183085,0.339,1.87942285714,1.82920845568,-10.8144102997,18,20,15,5UTR,,0,0
hsa-miR-197-5p,NM_001128147,NF1,299,330,1.0,-31.4,0,0.003015374,0.235,0.297652975,0.62256107375,-10.6930199425,18,20,18,5UTR,,0,0
hsa-miR-197-5p,XM_017024279,RHBDL3,1145,1174,1.0,-32.3,1,0.0006642328,0.471,0.0,0.0,-4.95700071937,20,29,10,5UTR,,0,0
hsa-miR-197-5p,NM_006273,CCL7,33,70,1.0,-26.3,0,0.03721422,0.471,-0.368817685714,0.0699867684107,-9.78465414291,15,17,15,5UTR,,0,0
hsa-miR-197-5p,NM_152270,SLFN11,131,175,1.0,-26.6,1,0.001508785,0.338,0.102275626,0.11228840675,-10.1091522312,19,25,10,5UTR,,0,0
hsa-miR-197-5p,XM_017024005,SLFN12L,171,200,1.0,-25.3,0,0.0004173516,0.515,0.0,0.0,-10.7152809446,14,17,11,5UTR,,0,0
hsa-miR-197-5p,NM_000286,PEX12,305,341,1.0,-30.5,1,0.00123923,0.412,0.457011375,0.2352674375,-5.77128086594,19,24,8,5UTR,,0,0
hsa-miR-197-5p,NM_001321395,HEATR9,33,56,1.0,-33.0,1,2.849887e-05,0.397,-0.374548875,0.0684277328621,-4.95700071937,20,23,10,5UTR,,0,0
hsa-miR-197-5p,NM_152781,HEATR9,33,56,1.0,-33.0,1,2.849887e-05,0.397,-0.42996401875,0.142788110819,-4.95700071937,20,23,10,5UTR,,0,0
hsa-miR-197-5p,NM_001291469,CCL4L2,43,71,1.0,-25.7,1,0.04730568,0.485,-0.31739348,0.447931845,-6.24613133204,19,28,10,5UTR,,0,0
hsa-miR-197-5p,NM_001291472,CCL4L2,43,71,1.0,-25.7,1,0.04730568,0.485,-0.3065451,0.2455816,-6.24613133204,19,28,10,5UTR,,0,0
hsa-miR-197-5p,NM_001291468,CCL4L2,43,71,1.0,-25.7,1,0.04730568,0.485,-0.22717502,0.2430384225,-6.24613133204,19,28,10,5UTR,,0,0
hsa-miR-197-5p,NM_001291474,CCL4L2,43,71,1.0,-25.7,1,0.04730568,0.485,-0.31739348,0.447931845,-6.24613133204,19,28,10,5UTR,,0,0
hsa-miR-197-5p,XM_011525160,HNF1B,112,137,1.0,-27.8,0,0.8304476,0.382,0.0,0.0,-6.55112351607,19,25,7,5UTR,,0,0
hsa-miR-197-5p,XM_005261205,MCM3AP,24,45,1.0,-29.1,1,5.755855e-05,0.294,0.0,0.0,-8.01982731605,18,21,11,5UTR,,0,0
hsa-miR-197-5p,NM_175878,XKR3,45,67,1.0,-28.1,0,0.00931582,0.574,0.175846153846,0.0762428571429,-7.74319372257,19,22,13,5UTR,,0,0
hsa-miR-197-5p,NM_080764,ZNF280B,252,272,1.0,-26.9,0,0.08264722,0.412,0.887766736364,1.061147186,-10.2259969414,18,20,16,5UTR,,0,0
hsa-miR-197-5p,NM_004076,CRYBB3,28,46,1.0,-22.9,0,0.01287049,0.382,-0.376830975,0.803796166533,-13.8148918463,17,18,17,5UTR,,0,0
hsa-miR-197-5p,NM_021090,MTMR3,169,192,1.0,-31.2,1,0.005957449,0.441,1.129229625,0.90878042,-7.54064811393,20,23,9,5UTR,,0,0
hsa-miR-197-5p,NM_153050,MTMR3,169,192,1.0,-31.2,1,0.005957449,0.441,1.129229625,0.90878042,-7.54064811393,20,23,9,5UTR,,0,0
hsa-miR-197-5p,NM_153051,MTMR3,169,192,1.0,-31.2,1,0.005957449,0.441,1.129229625,0.90878042,-7.54064811393,20,23,9,5UTR,,0,0
hsa-miR-197-5p,XM_005261808,MTMR3,151,174,1.0,-31.2,1,0.005957449,0.441,0.0,0.0,-7.54064811393,20,23,9,5UTR,,0,0
hsa-miR-197-5p,NM_001319108,OSM,216,238,1.0,-31.7,1,8.390438e-06,0.368,0.1924137,0.211440275,-7.20496921333,19,22,8,5UTR,,0,0
hsa-miR-197-5p,NM_001318335,CCDC157,332,350,1.0,-25.6,0,0.001707136,0.191,-0.979323,0.36823182625,-15.407181324,17,18,17,5UTR,,0,0
hsa-miR-197-5p,NM_001257379,SEC14L3,247,272,1.0,-24.1,0,5.047063e-05,0.515,-0.4339316375,0.2847874525,-10.6412637114,19,25,11,5UTR,,0,0
hsa-miR-197-5p,NM_001282327,PES1,468,490,1.0,-29.9,0,0.104794,0.412,3.974351875,2.80663152375,-11.4056102511,18,22,15,5UTR,,0,0
hsa-miR-197-5p,NM_001256314,SLC5A1,8,38,1.0,-30.0,1,9.582417e-05,0.463,0.429501142857,-0.522973971,-9.59801268498,18,22,10,5UTR,,0,0
hsa-miR-197-5p,XM_005261605,MB,16,37,1.0,-22.3,0,2.356972e-09,0.303,0.0,0.0,-10.1770564354,17,21,11,5UTR,,0,0
hsa-miR-197-5p,NM_005368,MB,41,66,1.0,-21.5,1,0.02062913,0.441,-0.306637872727,0.215193494687,-3.79332483736,19,24,14,5UTR,,0,0
hsa-miR-197-5p,NM_178552,TEX33,239,287,1.0,-26.8,1,3.668966e-06,0.353,1.1874285,2.36366940125,-9.14130545336,17,20,10,5UTR,,0,0
hsa-miR-197-5p,NM_001278208,DMC1,23,46,1.0,-27.5,1,0.001657133,0.588,0.313341521429,0.580742970481,-4.8497144956,21,23,18,5UTR,,0,0
hsa-miR-197-5p,XM_017028807,ATF4,11,49,1.0,-31.6,1,0.001017692,0.515,0.0,0.0,-8.30380402897,18,23,9,5UTR,,0,0
hsa-miR-197-5p,NM_000026,ADSL,3,24,1.0,-24.7,0,0.08890225,0.321,0.0,0.0,-10.011708398,18,21,11,5UTR,,0,0
hsa-miR-197-5p,NM_001123378,ADSL,3,24,1.0,-24.7,0,0.08890225,0.321,0.0,0.0,-10.011708398,18,21,11,5UTR,,0,0
hsa-miR-197-5p,XM_011529979,ADSL,1,22,1.0,-24.7,0,0.1066235,0.314,0.0,0.0,-10.011708398,18,21,11,5UTR,,0,0
hsa-miR-197-5p,XM_017028639,ADSL,70,98,1.0,-26.9,0,0.0001185734,0.412,0.0,0.0,-14.8195252734,17,22,9,5UTR,,0,0
hsa-miR-197-5p,NM_003932,ST13,7,51,1.0,-28.3,0,0.0008276196,0.485,0.06183418125,0.252739772083,-8.05661162101,21,44,9,5UTR,,0,0
hsa-miR-197-5p,NM_145174,DNAJB7,68,102,1.0,-24.5,0,0.01087305,0.515,-0.254185033333,0.283259774,-8.38609586166,15,20,6,5UTR,,0,0
hsa-miR-197-5p,NM_001198721,PRR5,188,216,1.0,-32.8,1,7.75374e-06,0.368,0.2099689625,0.08910550625,-6.00432994624,18,22,8,5UTR,,0,0
hsa-miR-197-5p,NM_015366,PRR5,188,216,1.0,-32.8,1,7.75374e-06,0.368,0.2099689625,0.08910550625,-6.00432994624,18,22,8,5UTR,,0,0
hsa-miR-197-5p,NM_001017530,PRR5,188,216,1.0,-32.8,1,7.75374e-06,0.368,0.2099689625,0.08910550625,-6.00432994624,18,22,8,5UTR,,0,0
hsa-miR-197-5p,NM_020461,TUBGCP6,77,123,1.0,-30.3,0,0.002561966,0.309,5.42723227561,3.745449215,-6.96959672116,21,46,9,5UTR,,0,0
hsa-miR-197-5p,NM_001256456,INTS11,359,411,1.0,-34.1,1,0.0007442287,0.485,3.1797349,3.758699712,-5.03583130569,21,52,8,5UTR,,0,0
hsa-miR-197-5p,XM_017001325,ANKRD65,595,617,1.0,-33.2,0,7.589866e-05,0.324,0.0,0.0,-10.2259969414,19,22,12,5UTR,,0,0
hsa-miR-197-5p,XM_011541489,ANKRD65,595,617,1.0,-33.2,0,7.589866e-05,0.324,0.0,0.0,-10.2259969414,19,22,12,5UTR,,0,0
hsa-miR-197-5p,NM_001282538,GNB1,506,544,1.0,-29.4,0,0.003116601,0.397,1.37086642857,0.670417120625,-13.7170498598,19,24,9,5UTR,,0,0
hsa-miR-197-5p,NM_033467,MMEL1,81,106,1.0,-28.6,0,0.02344087,0.382,-0.934867433333,-0.3316309625,-6.93679006688,19,25,7,5UTR,,0,0
hsa-miR-197-5p,NM_000983,RPL22,13,39,1.0,-24.2,1,0.1154573,0.426,2.30479833333,0.945285396538,-5.52986392397,20,26,9,5UTR,,0,0
hsa-miR-197-5p,NM_005341,ZBTB48,196,216,1.0,-28.6,0,0.006450659,0.338,-0.170368642857,0.605512528125,-10.9483300249,16,20,13,5UTR,,0,0
hsa-miR-197-5p,NM_152290,C1orf158,238,288,1.0,-31.0,1,0.003849983,0.529,0.46507365625,0.53111147125,-4.67302400645,19,24,8,5UTR,,0,0
hsa-miR-197-5p,NM_017940,NBPF1,417,458,1.0,-31.1,0,7.264319e-06,0.412,-0.177521678437,0.0298866005,-5.69428359855,20,41,12,5UTR,,0,0
hsa-miR-197-5p,NM_003000,SDHB,20,46,1.0,-28.1,0,1.538783e-05,0.382,0.473517536364,1.05419358875,-8.0267510015,20,26,9,5UTR,,0,0
hsa-miR-197-5p,NM_005380,NBL1,47,76,1.0,-33.3,0,0.007913151,0.221,0.2357439,0.558117088243,-6.93679006688,20,29,7,5UTR,,0,0
hsa-miR-197-5p,NM_001198801,EIF4G3,536,561,1.0,-27.7,1,0.1157266,0.426,2.11411061538,2.7305762,-8.42925875962,18,25,7,5UTR,,0,0
hsa-miR-197-5p,NM_001198802,EIF4G3,536,561,1.0,-27.7,1,0.1157266,0.426,2.11411061538,2.7305762,-8.42925875962,18,25,7,5UTR,,0,0
hsa-miR-197-5p,NM_003760,EIF4G3,170,195,1.0,-27.7,1,0.1157266,0.426,2.90692,3.00148445387,-8.42925875962,18,25,7,5UTR,,0,0
hsa-miR-197-5p,XM_017002708,EIF4G3,369,393,1.0,-26.8,0,0.0005501037,0.456,0.0,0.0,-8.81343632025,17,24,12,5UTR,,0,0
hsa-miR-197-5p,NM_001198803,EIF4G3,187,211,1.0,-26.8,0,0.0005499146,0.456,1.02173441667,1.7051820125,-8.81343632025,17,24,12,5UTR,,0,0
hsa-miR-197-5p,NM_001242521,TEX46,10,50,1.0,-24.2,1,0.05317025,0.559,0.536881816667,0.216813878333,-5.08245545002,21,40,10,5UTR,,0,0
hsa-miR-197-5p,NM_001297622,HNRNPR,127,153,1.0,-28.5,1,0.0002474409,0.382,0.5045925625,0.7124419075,-5.77128086594,18,26,8,5UTR,,0,0
hsa-miR-197-5p,NM_001102399,HNRNPR,127,153,1.0,-28.5,1,0.0002474409,0.382,0.5045925625,0.7124419075,-5.77128086594,18,26,8,5UTR,,0,0
hsa-miR-197-5p,NM_005826,HNRNPR,127,153,1.0,-28.5,1,0.0001360519,0.412,0.5045925625,0.7124419075,-5.77128086594,18,26,8,5UTR,,0,0
hsa-miR-197-5p,NM_001102398,HNRNPR,127,153,1.0,-28.5,1,0.0001360519,0.412,0.5045925625,0.7124419075,-5.77128086594,18,26,8,5UTR,,0,0
hsa-miR-197-5p,XM_005245711,HNRNPR,60,86,1.0,-28.5,1,0.0001112606,0.397,0.0,0.0,-5.77128086594,18,26,8,5UTR,,0,0
hsa-miR-197-5p,XM_017000008,HNRNPR,44,70,1.0,-28.5,1,0.0001305369,0.397,0.0,0.0,-5.77128086594,18,26,8,5UTR,,0,0
hsa-miR-197-5p,NM_152372,MYOM3,45,67,1.0,-30.9,0,2.313004e-05,0.368,0.0356062285714,0.310002088214,-9.87720156407,17,22,7,5UTR,,0,0
hsa-miR-197-5p,XM_017001869,NIPAL3,160,179,1.0,-26.3,1,6.68728e-05,0.456,0.0,0.0,-5.85080402197,17,19,9,5UTR,,0,0
hsa-miR-197-5p,NM_004455,EXTL1,655,680,1.0,-31.4,1,0.0001163747,0.382,-0.307734477778,-0.11155305875,-7.54033998805,19,25,7,5UTR,,0,0
hsa-miR-197-5p,NM_024869,FAM110D,35,58,1.0,-27.3,1,0.0002214043,0.426,1.44434769167,1.36569974625,-5.03583130569,19,23,7,5UTR,,0,0
hsa-miR-197-5p,NM_002713,PPP1R8,51,73,1.0,-35.1,1,0.0005869879,0.294,2.93574069231,2.6827711595,-8.40585589311,19,22,13,5UTR,,0,0
hsa-miR-197-5p,NM_138558,PPP1R8,51,73,1.0,-35.1,1,0.0005869879,0.294,2.93574069231,2.6827711595,-8.40585589311,19,22,13,5UTR,,0,0
hsa-miR-197-5p,NM_001220494,GLYATL1,38,62,1.0,-27.7,1,0.01984782,0.588,0.103933,0.0264735510714,-4.02637391766,20,24,10,5UTR,,0,0
hsa-miR-197-5p,XM_011544962,CCDC88B,195,219,1.0,-28.5,0,0.001217224,0.353,0.0,0.0,-8.25872733383,20,24,9,5UTR,,0,0
hsa-miR-197-5p,NM_001164716,PYGM,622,659,1.0,-30.5,0,1.073385e-05,0.368,3.951367325,4.2474253575,-7.27063564855,19,37,8,5UTR,,0,0
hsa-miR-197-5p,NM_002419,MAP3K11,269,303,1.0,-31.7,0,3.802684e-05,0.235,1.94464674941,1.01687025875,-8.70703595965,19,27,9,5UTR,,0,0
hsa-miR-197-5p,NM_005507,CFL1,190,213,1.0,-28.0,0,0.0001593391,0.382,1.062172375,1.90683492,-8.38609586166,19,23,8,5UTR,,0,0
hsa-miR-197-5p,NM_145015,MRGPRF,62,87,1.0,-30.6,0,0.1654731,0.294,0.122017844444,0.23082183,-11.0828368589,19,25,9,5UTR,,0,0
hsa-miR-197-5p,NM_001098515,MRGPRF,62,87,1.0,-30.6,0,0.1654731,0.294,0.122017844444,0.23082183,-11.0828368589,19,25,9,5UTR,,0,0
hsa-miR-197-5p,XM_006718474,LRTOMT,223,265,1.0,-36.5,0,5.658594e-07,0.353,0.0,0.0,-7.38221974227,20,42,11,5UTR,,0,0
hsa-miR-197-5p,NM_001278494,ANAPC15,149,211,1.0,-26.7,1,0.001379115,0.426,0.67705511,0.6245324,-7.73084756217,17,23,10,5UTR,,0,0
hsa-miR-197-5p,XM_005274308,PAAF1,50,75,1.0,-25.7,1,0.007181751,0.515,0.0,0.0,-6.10695976654,18,25,6,5UTR,,0,0
hsa-miR-197-5p,NM_172247,CSF2RA,2,21,1.0,-21.3,0,0.272168,0.46,0.0,0.0,-12.7697228452,16,19,14,5UTR,,0,0
hsa-miR-197-5p,NM_016379,VCX3A,114,135,1.0,-22.6,0,6.065099e-06,0.485,0.0573525,-0.158278155,-8.74336808798,18,21,11,5UTR,,0,0
hsa-miR-197-5p,NM_016562,TLR7,78,105,1.0,-27.6,0,0.06646326,0.529,0.2313863,0.685167475,-6.85795948057,20,27,10,5UTR,,0,1
hsa-miR-197-5p,XM_017029316,TCEANC,147,175,1.0,-25.5,0,3.436132e-05,0.5,0.0,0.0,-11.8658613836,19,28,11,5UTR,,0,0
hsa-miR-197-5p,NM_206923,YY2,463,499,1.0,-25.8,0,0.2655916,0.485,-0.532386019355,0.18652695,-6.85795948057,20,36,12,5UTR,,0,0
hsa-miR-197-5p,NM_000531,OTC,30,63,1.0,-27.1,0,0.001729863,0.485,0.687262451724,1.09547978525,-6.82534711232,20,33,7,5UTR,,0,0
hsa-miR-197-5p,NM_021242,MID1IP1,1253,1278,1.0,-29.9,0,0.002488274,0.441,0.66155885,0.9053108455,-10.0345676496,19,25,8,5UTR,,0,0
hsa-miR-197-5p,XM_011543911,GLOD5,20,45,1.0,-30.3,1,6.80979e-05,0.353,0.0,0.0,-9.43902427353,18,25,7,5UTR,,0,0
hsa-miR-197-5p,NM_001032382,PQBP1,144,203,1.0,-25.2,1,0.0001133203,0.412,1.19552235625,2.08029304,-4.79441436372,22,59,9,5UTR,,0,0
hsa-miR-197-5p,NM_144495,PQBP1,144,203,1.0,-25.2,1,0.0001133203,0.412,1.19552235625,2.08029304,-4.79441436372,22,59,9,5UTR,,0,0
hsa-miR-197-5p,NM_003785,PAGE1,16,78,1.0,-24.9,1,0.001202921,0.456,0.679655733333,-0.0796186614286,-6.1995071877,19,34,12,5UTR,,0,0
hsa-miR-197-5p,NM_007003,PAGE4,1,41,1.0,-23.0,1,0.0008782673,0.529,0.0970553466667,0.04736847625,-5.92549935993,18,33,9,5UTR,,0,0
hsa-miR-197-5p,XM_017029684,SHROOM4,380,404,1.0,-29.0,0,0.05208417,0.368,0.0,0.0,-6.6627822391,19,24,7,5UTR,,0,0
hsa-miR-197-5p,NM_001281463,SMC1A,233,260,1.0,-29.4,1,0.01029113,0.426,0.85350804375,0.975071275,-4.90607308676,21,27,9,5UTR,,0,0
hsa-miR-197-5p,NM_001271805,PFKFB1,15,44,1.0,-25.4,1,0.03429828,0.426,0.540763677778,0.37585633625,-4.65016475488,20,29,11,5UTR,,0,0
hsa-miR-197-5p,NM_001282141,HEPH,73,94,1.0,-25.3,0,0.07770563,0.485,0.138456175,0.46559386875,-11.1291557378,16,21,11,5UTR,,0,0
hsa-miR-197-5p,NM_198512,DGAT2L6,92,118,1.0,-24.0,0,0.001250931,0.485,0.61635825,1.02337459063,-10.6930199425,18,26,8,5UTR,,0,0
hsa-miR-197-5p,NM_001171192,GDPD2,124,145,1.0,-31.6,0,0.2294445,0.353,0.0249740111111,0.6628173625,-11.0828368589,19,21,14,5UTR,,0,0
hsa-miR-197-5p,NM_017711,GDPD2,124,145,1.0,-31.6,0,0.2294445,0.353,0.0249740111111,0.6628173625,-11.0828368589,19,21,14,5UTR,,0,0
hsa-miR-197-5p,NM_001171193,GDPD2,124,145,1.0,-31.6,0,0.2294445,0.353,0.0249740111111,0.6628173625,-11.0828368589,19,21,14,5UTR,,0,0
hsa-miR-197-5p,NM_001171191,GDPD2,124,145,1.0,-31.6,0,0.2294445,0.353,0.0249740111111,0.6628173625,-11.0828368589,19,21,14,5UTR,,0,0
hsa-miR-197-5p,XM_006724626,DLG3,208,240,1.0,-25.5,0,0.01483542,0.235,0.0,0.0,-9.95757038221,20,32,7,5UTR,,0,1
hsa-miR-197-5p,NM_001166278,DLG3,37,60,1.0,-28.4,0,0.9880421,0.294,-0.0843715571429,1.10635057466,-10.6701606909,18,23,7,5UTR,,0,1
hsa-miR-197-5p,NM_001025265,CXorf65,67,90,1.0,-25.2,0,1.530194e-05,0.456,-0.143162021667,0.530830238875,-11.994750798,17,23,12,5UTR,,0,0
hsa-miR-197-5p,NM_181303,NLGN3,305,331,1.0,-31.8,1,0.0004804104,0.294,1.35785985714,1.96316728,-9.07598385079,20,26,11,5UTR,,0,0
hsa-miR-197-5p,NM_018977,NLGN3,305,331,1.0,-31.8,1,0.0004804104,0.294,1.35785985714,1.96316728,-9.07598385079,20,26,11,5UTR,,0,0
hsa-miR-197-5p,NM_001166660,NLGN3,305,331,1.0,-31.8,1,0.0004804104,0.294,1.35785985714,1.96316728,-9.07598385079,20,26,11,5UTR,,0,0
hsa-miR-197-5p,NM_004143,CITED1,449,491,1.0,-30.4,0,0.0006452455,0.338,1.67540664444,1.57624177125,-9.93287781171,18,22,10,5UTR,,0,0
hsa-miR-197-5p,NM_021963,NAP1L2,151,173,1.0,-27.9,0,0.0006852464,0.324,0.785426591429,1.30911964875,-7.97341969367,17,22,7,5UTR,,0,0
hsa-miR-197-5p,XM_011530867,UPRT,79,116,1.0,-30.9,1,0.01108676,0.529,0.0,0.0,-3.9375744462,18,21,16,5UTR,,0,0
hsa-miR-197-5p,NM_138703,MAGEE2,129,149,1.0,-26.4,0,0.0002560873,0.382,0.516180942222,0.30748110875,-9.81148745444,17,20,11,5UTR,,0,0
hsa-miR-197-5p,NM_020932,MAGEE1,205,224,1.0,-33.7,1,0.003661829,0.353,-0.17547495,-0.0110915875,-5.92549935993,18,19,18,5UTR,,0,0
hsa-miR-197-5p,NM_000291,PGK1,134,158,1.0,-24.2,0,0.1020486,0.471,0.588290785714,1.25039052375,-9.93694218509,17,24,7,5UTR,,0,0
hsa-miR-197-5p,NM_001282186,CYSLTR1,143,163,1.0,-25.7,0,0.00488002,0.559,1.1739639,0.65588514925,-9.81332077336,17,20,15,5UTR,,0,0
hsa-miR-197-5p,NM_001282186,CYSLTR1,27,51,1.0,-24.1,1,0.003250862,0.441,0.649301633333,0.51008212277,-5.89267122321,19,24,8,5UTR,,0,0
hsa-miR-197-5p,NM_006639,CYSLTR1,143,163,1.0,-25.7,0,0.00488002,0.559,1.1739639,0.65588514925,-9.81332077336,17,20,15,5UTR,,0,0
hsa-miR-197-5p,NM_006639,CYSLTR1,27,51,1.0,-24.1,1,0.003250862,0.441,0.649301633333,0.51008212277,-5.89267122321,19,24,8,5UTR,,0,0
hsa-miR-197-5p,NM_030763,HMGN5,279,300,1.0,-21.5,1,0.0003403257,0.529,-0.0464438181818,0.41716191625,-5.81384063689,19,21,14,5UTR,,0,0
hsa-miR-197-5p,NM_144657,HDX,101,137,1.0,-24.0,0,0.0240932,0.515,3.34879564706,1.5149529525,-5.83853320739,20,36,8,5UTR,,0,0
hsa-miR-197-5p,NM_001177478,HDX,101,137,1.0,-24.0,0,0.02395505,0.515,3.34879564706,1.5149529525,-5.83853320739,20,36,8,5UTR,,0,0
hsa-miR-197-5p,NM_001177479,HDX,101,137,1.0,-24.0,0,0.02395505,0.515,3.34879564706,1.5149529525,-5.83853320739,20,36,8,5UTR,,0,0
hsa-miR-197-5p,XM_011531024,ZNF711,71,93,1.0,-26.8,1,0.01496817,0.324,0.0,0.0,-8.31796487542,16,22,11,5UTR,,0,0
hsa-miR-197-5p,NM_024921,POF1B,67,92,1.0,-24.6,1,0.0002034384,0.485,0.156162666667,0.11164865,-11.2306303685,17,25,6,5UTR,,0,0
hsa-miR-197-5p,NM_007359,CASC3,38,57,1.0,-26.8,0,0.02883723,0.294,-0.023605374,0.434036072514,-11.0271606112,16,19,10,5UTR,,0,0
hsa-miR-197-5p,NM_001282433,KRT23,415,460,1.0,-23.2,0,0.004066853,0.456,2.00465332222,2.7978850525,-7.38221974227,21,45,7,5UTR,,0,0
hsa-miR-197-5p,XM_011524794,KRT35,1170,1189,1.0,-28.5,1,0.01649901,0.426,0.0,0.0,-6.10695976654,17,19,15,5UTR,,0,0
hsa-miR-197-5p,NM_005801,EIF1,121,144,1.0,-28.5,0,0.00100587,0.353,1.548348,2.689440897,-10.4181835162,18,23,8,5UTR,,0,0
hsa-miR-197-5p,XM_011525167,DNAJC7,80,120,1.0,-24.3,0,0.01276713,0.5,0.0,0.0,-6.4297331588,18,26,10,5UTR,,0,0
hsa-miR-197-5p,XM_017024658,MPP3,103,132,1.0,-24.1,0,1.246788e-05,0.368,0.0,0.0,-12.7302003583,17,29,8,5UTR,,0,0
hsa-miR-197-5p,NM_001278375,MPP2,111,137,1.0,-28.8,0,0.001735527,0.485,-0.11244345,0.1269532575,-9.1548684805,19,26,6,5UTR,,0,0
